	KORTRIJK	EBKT	BE
	ELSENBORN (MIL)	EBLB	BE
	BIERSET/LIEGE (C	EBLG	BE
	BIERSET/LIEGE (M	EBLH	BE
	MELSBROEK (BEL-A	EBMB	BE
	OOSTENDE AIRPORT	EBOS	BE
	SPA/LA SAUVENIER	EBSP	BE
	ST. TRUIDEN (BAF	EBST	BE
	SAINT HUBERT	EBSH	BE
	SAINT HUBERT (MI	EBSU	BE
	SEMMERZAKE (MIL)	EBSZ	BE
	GOETSENHOVEN (MI	EBTN	BE
	MAUBRAY	EBTY	BE
	WEELDE (MIL)	EBWE	BE
	BRUSSELS (MIL)	EBWM	BE
	HASSELT KIVIT	EBZH	BE
	GENK/ZWARTBERG	EBZW	BE
	UCCLE/UKKLE		BE
	GENT/INDUSTRY ZO	EBGT	BE
	MUNTE (MIL)	EBMT	BE
			
GE	RMANY            0	3-DE	
	ALTENBURG-NOBITZ	EDAC	DE
	DESSAU	EDAD	DE
	HERINGSDORF	EDAH	DE
	BERLIN/TEMPLEHO	EDBB	DE
	COCHSTEDT ARPT	EDBC	DE
	MAGDEBURG	EDBM	DE
	ALLSTEDT	EDBT	DE
	PAROW	EDCP	DE
	BERLIN/SCHONEFEL	EDDB	DE
	DRESDEN/KLOTZSCH	EDDC	DE
	ERFURT/BINDERSLE	EDDE	DE
	FRANKFURT MAIN A	EDDF	DE
	MUENSTER/OSNABRU	EDDG	DE
	HAMBURG/FUHLSBUT	EDDH	DE
	BERLIN/TEMPELHOF	EDDI	DE
	KOELN/BONN	EDDK	DE
	DUESSELDORF	EDDL	DE
	MUNICH-FLUGHAFEN	EDDM	DE
	NUERNBERG	EDDN	DE
	LEIPZIG/SCHKEUDI	EDDP	DE
	SAARBRUECKEN	EDDR	DE
	STUTTGART/ECHTER	EDDS	DE
	BERLIN/TEGEL (FA	EDDT	DE
	HANNOVER	EDDV	DE
	BREMEN	EDDW	DE
	BABENHAUSEN(USA	EDEF	DE
	BAUMHOLDER (USA	EDEK	DE
	EGELSBACH	EDFE	DE
	HAHN	EDFH	DE
	MANNHEIM	EDFM	DE
	SIEGERLAND	EDGS	DE
	ITZEHOE	EDHF	DE
	HAMBURG/FINKENWE	EDHI	DE
	KIEL/HOLTENAU CI	EDHK	DE
	LUEBECK/BLANKENS	EDHL	DE
	GIESSEN (USA-HP	EDIA	DE
	ILLESHEIM (USAF)	EDIK	DE
	FEUCHT (USA-AF)	EDIG	DE
	HOHENFELS (USAF)	EDIH	DE
	MEMMINGEN ALLGAU	EDJA	DE
	MONCHENGLADBACH	EDLN	DE
	PADERBORN/LIPPST	EDLP	DE
	NIEDERRHEIN	EDLV	DE
	DORTMUND/WICKEDE	EDLW	DE
	AUGSBURG/MULHAUS	EDMA	DE
	OBERPFAFFENHOFEN	EDMO	DE
	FRIEDRICHSHAFEN	EDNY	DE
	SCHWERIN-PARCHIM	EDOP	DE
	NEUHAUSEN OB EC	EDPH	DE
	BAYREUTH	EDQD	DE
	HOF	EDQM	DE
	ZWEIBRUCKEN	EDRZ	DE
	KARLSRUHE/BADEN	EDSB	DE
	DONAUESCHINGEN	EDTD	DE
	LAHR (CAN-AFB)	EDTL	DE
	SCHWAEBISCH HALL	EDTY	DE
	KONSTANZ	EDTZ	DE
	BRAUNSCHWEIG	EDVE	DE
	KASSEL/CALDEN	EDVK	DE
	LEMWERDER	EDWD	DE
	EMDEN-KOENIGSPO	EDWE	DE
	WESTERLAND/SYLT	EDXW	DE
	ESSEN/MULHEIM	EDZE	DE
	SPANGDAHLEM (USA	ETAD	DE
	RAMSTEIN (USAFB)	ETAR	DE
	PIRNA-PRATZSCHWI	EDAR	DE
	SEMBACH (USAFB)	ETAS	DE
	SEMBACH (USAFB)	EDAS	DE
	AACHEN/MERZBRUCK	ETBA	DE
	BUTZWEILERHOF (B	ETBB	DE
	KATTERBACH (USA-	ETEB	DE
	BAD KREUZNACH AA	ETEH	DE
	GIEBELSTADT(USA-	ETEU	DE
	BERGEN (MIL)	ETGB	DE
	MEIERWIK	ETGG	DE
	IDAR-OBERSTEIN(M	ETGI	DE
	KUEMMERSBRUCK	ETGK	DE
	MEPPEN (MIL)	ETGM	DE
	ROTENBURG	ETGQ	DE
	WITTSTOCK	ETGW	DE
	KALKAR (MIL COMM	ETGY	DE
	MESSSTETTEN	ETGZ	DE
	ALTENSTADT/SCHON	ETHA	DE
	BUCKEBURG(GER-AR	ETHB	DE
	CELLE (GER-ARMY)	ETHC	DE
	RHEINE/BENTLAGE	ETHE	DE
	FRITZLAR (GER-AR	ETHF	DE
	ITZEHOE (GER-ARM	ETHI	DE
	LAUPHEIM (GER-AR	ETHL	DE
	MENDIG (GER-ARMY	ETHM	DE
	NIEDERSTETTEN (G	ETHN	DE
	ROTH (GER-ARMY)	ETHR	DE
	FASSBERG (GER-AF	ETHS	DE
	COTTBUS (FLUGPLA	ETHT	DE
	GRAFENWOEHR	ETIC	DE
	HANAU (USA-AF)	ETID	DE
	HEIDELBERG (USA-	ETIE	DE
	HOHENFELS (USA-A	ETIH	DE
	ILLESHEIM (USA-A	ETIK	DE
	KITZINGEN (USA-A	ETIN	DE
	EGGEBEK (GER-NAV	ETME	DE
	KIEL/HOLTENAU(GN	ETMK	DE
	NORDHOLZ (GER-NA	ETMN	DE
	AHLHORN (GER-AFB	ETNA	DE
	DIEPHOLZ (GER-AF	ETND	DE
	GEILENKIRCHEN(NA	ETNG	DE
	HOHN (GER-AFB)	ETNH	DE
	JEVER (GER-AFB)	ETNJ	DE
	LAAGE	ETNL	DE
	NOERVENICH (GAF)	ETNN	DE
	HOPSTEN (GER-AFB	ETNP	DE
	SCHLESWIG(GER-NA	ETNS	DE
	WITTMUNDHAVEN(GA	ETNT	DE
	TROLLENHAGEN	ETNU	DE
	WUNSTORF (GER-AF	ETNW	DE
	COLEMAN (USA-AF)	ETOR	DE
	WIESBADEN (USA-A	ETOU	DE
	LANDSBERG (GER-A	ETSA	DE
	BUECHEL	ETSB	DE
	ERDING (GER-AFB)	ETSE	DE
	FUERSTENFELDBRUC	ETSF	DE
	HOLZDORF	ETSH	DE
	INGOLSTADT(GER-M	ETSI	DE
	LECHFELD (GER-AF	ETSL	DE
	MEMMINGEN (GER-A	ETSM	DE
	NEUBURG/DONAU	ETSN	DE
	PFERDSFELD (GER-	ETSP	DE
	LAARBRUCH (RAF)	ETUL	DE
	NORDHORN RANGE	ETUN	DE
	GUETERSLOH (RAF)	ETUO	DE
	BRUGGEN (RAF)	ETUR	DE
	MEPPEN	ETWM	DE
	MUENSTER/OSNABRU	EDLG	DE
	MUNICH-RIEM EDDM		DE
	HANNOVER	EDVV	DE
	ESSEN	EDLE	DE
	BERGEN/HOHNE	EDZB	DE
	IDAR/OBERSTEIN	EDZJ	DE
	GAERMERSDORF	EDZH	DE
	MENDIG (GER-ARM	EDPN	DE
	GRAFENWOHR (USA	EDIC	DE
	KIEL/HOLTENAU(G	EDCK	DE
	NORVENICH (GER-	EDNN	DE
	BERLIN/SCHONEFE	ETBS	DE
	SCHLESWIG		DE
	GREIFSWALD		DE
	LINDENBERG		DE
	OPIN		DE
	WAHNSDORF		DE
	MEININGEN		DE
	CHEMNITZ		DE
	STUTTGART/SCHNAR		DE
	MUENCHEN/OBERSCH		DE
	HOHENPEISSENBERG		DE
	FURSTENZELL		DE
			
ES	TONIA            2	5-FE	
	AMARI AIR BASE	EEEI	EE
	KARDLA	EEKA	EE
	KURESSAARE	EEKE	EE
	PARNU	EEPU	EE
	TALLINN	EETN	EE
	TARTU	EETU	EE
			
FI	NLAND            3	0-AP	
	ENONTEKIO	EFET	FI
	HALLI (FIN-AFB)	EFHA	FI
	HELSINKI/MALMI	EFHF	FI
	HELSINKI/VANTAA	EFHK	FI
	HAILUOTO ISLAND	EFHL	FI
	AHTARI	EFHT	FI
	ILMAJOKI	EFIL	FI
	IVALO	EFIV	FI
	JOENSUU	EFJO	FI
	JYVASKYLA (MIL/C	EFJY	FI
	KAUHAVA (FIN-AFB	EFKA	FI
	KEMI	EFKE	FI
	KAJAANI	EFKI	FI
	KRUUNUPYY	EFKK	FI
	KUUSAMO	EFKS	FI
	KITTILA	EFKT	FI
	KUOPIO (MIL/CIV)	EFKU	FI
	LAPPEENRANTA	EFLP	FI
	LUOSTO FELL		FI
	MARIEHAMN/ALAND	EFMA	FI
	MIKKELI	EFMI	FI
	OULU/ULEABORG	EFOU	FI
	PELLO	EFPE	FI
	PORI (MIL/CIV)	EFPO	FI
	PUDASJARVI	EFPU	FI
	ROVANIEMI (CIV/M	EFRO	FI
	SAVONLINNA (AUT)	EFSA	FI
	SEINAJOKI-ILMAJO	EFSI	FI
	SODANKYLA	EFSO	FI
	SUOMUSSALMI	EFSU	FI
	TAMPERE/PIRKKALA	EFTP	FI
	TURKU/ABO	EFTU	FI
	UTTI (FIN-AFB)	EFUT	FI
	VAASA	EFVA	FI
	VIITASAARI	EFVI	FI
	VARKAUS	EFVR	FI
	YLIVIESKA	EFYL	FI
	JOKIOINEN		FI
			
UN	ITED KINGDOM     0	4-OC	
	BELFAST/ALDERGRO	EGAA	GB
	BELFAST HARBOUR	EGAC	GB
	EGLINTON/LONDOND	EGAE	GB
	BIRMINGHAM AIRPO	EGBB	GB
	CAMPBELTOWN	EGEC	GB
	COVENTRY AIRPORT	EGBE	GB
	STAVERTON (PRIVA	EGBJ	GB
	KEMBLE RAF	EGBP	GB
	MANCHESTER INTL	EGCC	GB
	STRUBBY HELIPORT	EGCG	GB
	CAERNARFON	EGCK	GB
	DONCASTER SHEFFI	EGCN	GB
	PLYMOUTH/MOUNTBA	EGDB	GB
	CHIVENOR RAF	EGDC	GB
	PENZANCE/LANDS E	EGHC	GB
	NEWQUAY	EGHQ	GB
	LYNEHAM RAF	EGDL	GB
	BOSCOMBE DOWN	EGDM	GB
	NETHERAVON (ARMY	EGDN	GB
	PORTLAND HELIPOR	EGDP	GB
	CULDROSE (NAVY)	EGDR	GB
	ST ATHAN RAF	EGDX	GB
	YEOVILTON (NAVY)	EGDY	GB
	OBAN AIRPORT	EGEO	GB
	CARDIFF-WALES AR	EGFF	GB
	SWANSEA	EGFH	GB
	BRISTOL/LULSGATE	EGGD	GB
	LIVERPOOL AIRPOR	EGGP	GB
	LUTON AIRPORT	EGGW	GB
	PLYMOUTH/ROBOROU	EGHD	GB
	SCILLY SAINT MAR	EGHE	GB
	BOURNEMOUTH AIRP	EGHH	GB
	SOUTHAMPTON WX C	EGHI	GB
	PENZANCE HELIPOR	EGHK	GB
	ALDERNEY/CHANNEL	EGJA	GB
	GUERNSEY AIRPORT	EGJB	GB
	JERSEY AIRPORT	EGJJ	GB
	SHOREHAM-BY-SEA	EGKA	GB
	BIGGIN HILL	EGKB	GB
	LONDON/GATWICK A	EGKK	GB
	WEST MALLING	EGKM	GB
	LONDON CITY AIRP	EGLC	GB
	FARNBOROUGH	EGLF	GB
	LONDON/HEATHROW	EGLL	GB
	SOUTHEND-ON-SEA	EGMC	GB
	LYDD AIRPORT	EGMD	GB
	MANSTON SOUTHEAS	EGMH	GB
	CARLISLE	EGNC	GB
	BLACKPOOL AIRPOR	EGNH	GB
	HUMBERSIDE	EGNJ	GB
	WALNEY ISL/BARRO	EGNL	GB
	LEEDS AND BRADFO	EGNM	GB
	WHARTON	EGNO	GB
	HAWARDEN (AUT)	EGNR	GB
	ISLE OF MAN/RONA	EGNS	GB
	NEWCASTLE	EGNT	GB
	TEES-SIDE	EGNV	GB
	EAST MIDLANDS	EGNX	GB
	LLANBEDR	EGOD	GB
	TERNHILL RAF	EGOE	GB
	SPADEADAM	EGOM	GB
	PEMBRY SANDS	EGOP	GB
	SHAWBURY RAF	EGOS	GB
	VALLEY RAF	EGOV	GB
	WOODVALE RAF	EGOW	GB
	WEST FREUGH (AUT	EGOY	GB
	KIRKWALL AIRPORT	EGPA	GB
	TAIN RANGE (SAWS	EGQA	GB
	SUMBURGH (CAPE)	EGPB	GB
	WICK	EGPC	GB
	ABERDEEN/DYCE	EGPD	GB
	INVERNESS/DALCRO	EGPE	GB
	GLASGOW AIRPORT	EGPF	GB
	EDINBURGH AIRPOR	EGPH	GB
	ISLAY/PORT ELLEN	EGPI	GB
	PRESTWICK(CIV/NA	EGPK	GB
	BENBECULA ISLAND	EGPL	GB
	SCATSA/SHETLAND	EGPM	GB
	DUNDEE/RIVERSIDE	EGPN	GB
	STORNOWAY	EGPO	GB
	PERTH/SCONE	EGPT	GB
	TIREE ISLAND	EGPU	GB
	UNST ISLAND	EGPW	GB
	MACHRIHANISH RAF	EGQJ	GB
	KINLOSS RAF	EGQK	GB
	LEUCHARS RAF	EGQL	GB
	BOULMER	EGQM	GB
	LOSSIEMOUTH RAF	EGQS	GB
	LONDON WEA CENTE	EGRB	GB
	UK MET EXETER	EGRR	GB
	CAMBRIDGE	EGSC	GB
	GREAT YARMOUTH	EGSD	GB
	NORWICH WEA CNTR	EGSH	GB
	STANSTED AIRPORT	EGSS	GB
	YORKSHIRE/HUMBER	EGSY	GB
	CRANFIELD	EGTC	GB
	EXETER AIRPORT	EGTE	GB
	FILTON (PRIVATE)	EGTG	GB
	HATFIELD	EGTH	GB
	OXFORD	EGTK	GB
	BENSON RAF	EGUB	GB
	ABERPORTH	EGUC	GB
	FARNBOROUGH (MIL	EGUF	GB
	HIGH WYCOMBE RAF	EGUH	GB
	LAKENHEATH RAF	EGUL	GB
	MANSTON RAF	EGUM	GB
	MILDENHALL RAF	EGUN	GB
	COLERNE RAF	EGUO	GB
	LEE-ON-SOLENT(NA	EGUS	GB
	WATTISHAM RAF	EGUW	GB
	WYTON RAF	EGUY	GB
	FAIRFORD RAF	EGVA	GB
	WOODBRIDGE RAF	EGVG	GB
	GREENHAM COMMON	EGVI	GB
	BRIZE NORTON RAF	EGVN	GB
	ODIHAM RAF	EGVO	GB
	MIDDLE WALLOP	EGVP	GB
	WETHERSFIELD RAF	EGVT	GB
	COSFORD RAF	EGWC	GB
	HENLOW	EGWE	GB
	NORTHOLT RAF	EGWU	GB
	ALCONBURY RAF	EGWZ	GB
	CONINGSBY RAF	EGXC	GB
	DISHFORTH RAF	EGXD	GB
	LEEMING RAF	EGXE	GB
	CHURCH FENTON RA	EGXG	GB
	HONINGTON RAF	EGXH	GB
	COTTESMORE RAF	EGXJ	GB
	NEWTON	EGXN	GB
	SCAMPTON RAF	EGXP	GB
	DONNA NOOK RAF	EGXS	GB
	WITTERING RAF	EGXT	GB
	LINTON-ON-OUSE R	EGXU	GB
	LECONFIELD (AUT)	EGXV	GB
	WADDINGTON RAF	EGXW	GB
	TOPCLIFFE RAF	EGXZ	GB
	CRANWELL RAF	EGYD	GB
	BARKSTON HEATH R	EGYE	GB
	HOLBEACH (AUT)	EGYH	GB
	MARHAM RAF	EGYM	GB
	WATTON RAF RADAR	EGYR	GB
	WAINFLEET (AUT)	EGYW	GB
	CASTOR BAY		GB
	MUCKLE FLUGGA		GB
	LERWICK/SHETLAND		GB
	ALBERMARLE		GB
	NOTTINGHAM		GB
	CAMBORNE		GB
	HERSTOMONCEUX W		GB
	HILLSBOROUGH		GB
	SAINT MAWGAN RAF	EGDG	GB
	KEMBLE RAF	EGDK	GB
	SANDOWN/WIGHT IS	EGHN	GB
	BALLYKELLY	EGQB	GB
	LEAVESDEN	EGTI	GB
	UPPER HEYFORD RA	EGUA	GB
	ABINGDON RAF	EGUD	GB
	SCULTHORPE (AF M	EGUP	GB
	BENTWATERS RAF	EGVJ	GB
	BINBROOK RAF	EGXB	GB
	COWDEN	EGXF	GB
	FINNINGLEY RAF	EGXI	GB
	DONNA NOOK NO.2	EGXX	GB
	COLTISHALL RAF	EGYC	GB
			
NE	THERLANDS        3	0-AP	
	AMSTERDAM/SCHIPH	EHAM	NL
	ZUID-LIMBURG/BEE	EHBK	NL
	DE BILT	EHDB	NL
	DEELEN RNLAFB	EHDL	NL
	EINDHOVEN RNLAFB	EHEH	NL
	GRONINGEN/EELDE	EHGG	NL
	GILZE-RIJEN RNLA	EHGR	NL
	DE KOOY (NAVY)	EHKD	NL
	LELYSTAD	EHLE	NL
	LEEUWARDEN RNLAF	EHLW	NL
	ROTTERDAM AIRPOR	EHRD	NL
	SOESTERBERG RNLA	EHSB	NL
	TWENTE RNLAFB	EHTW	NL
	TEXEL ISLAND	EHTX	NL
	VALKENBURG (NAVY	EHVB	NL
	VOLKEL RNLAFB	EHVK	NL
	VLIELAND ISLAND	EHVL	NL
	WOENSDRECHT RNLA	EHWO	NL
	YPENBURG RNLAFB	EHYB	NL
	A12-CPP SEA	EHAK	NL
	D15-FA-1 SEA	EHDV	NL
	F3-FB-1  SEA	EHFD	NL
	VLISSINGEN	EHFS	NL
	F16-A    SEA	EHFZ	NL
	J6-A     SEA	EHJA	NL
	K13-A    SEA	EHJR	NL
	K14-FA-1C SEA	EHKV	NL
	AWG-1     SEA	EHMA	NL
	L9-FF-1   SEA	EHMG	NL
	P11-B     SEA	EHPG	NL
	HOORN-A   SEA	EHQE	NL
	EURO PLATFORM	EHSA	NL
	GOEREE LE  SEA	EHSC	NL
			
IR	ELAND            1	9-AU	
	CORK ARPT/CORCAI	EICK	IE
	GALWAY	EICM	IE
	DONEGAL ARPT	EIDL	IE
	DUBLIN AIRPORT	EIDW	IE
	CONNAUGHT APT	EIKN	IE
	KERRY ARPT	EIKY	IE
	CASEMENT (MIL)	EIME	IE
	SHANNON AIRPORT	EINN	IE
	SLIGO ARPT	EISG	IE
	WATERFORD ARPT	EIWF	IE
	VALENTIA OBSERV		IE
			
DE	NMARK            3	0-AP	
	TIRSTRUP (CIV/MI	EKAH	DK
	ANHOLT ISLAND (A	EKAT	DK
	AVNO (DAN-AFB)	EKAV	DK
	BILLUND AIRPORT	EKBI	DK
	COPENHAGEN/KASTR	EKCH	DK
	ESBJERG	EKEB	DK
	GORM(OIL)	EKGC	DN
	TYRA OEST	EKGF	DK
	HALFDAN(OIL)	EKHA	DN
	HARALD(OIL)	EKHD	DN
	HORNS REV B HELI	EKHN	DK
	LINDTORP AIRPORT	EKHO	DK
	HORNS REV B HELI	EKHR	DK
	HADSUND	EKHS	DK
	KARUP (DAN-AFB)	EKKA	DK
	ARHUS/KIRSTINESM	EKKM	DK
	MARIBO ARPT (AUT	EKMB	DK
	ODENSE/BELDRINGE	EKOD	DK
	COPENHAGEN/ROSKI	EKRK	DK
	RONNE	EKRN	DK
	SONDERBORG AIRPO	EKSB	DK
	SINDAL AIRPORT	EKSN	DK
	SKRYDSTRUP(DAN-A	EKSP	DK
	SYDFYNS/TASINGE	EKST	DK
	SKIVE AIRPORT	EKSV	DK
	TYRA(OIL)	EKTE	DN
	THISTED ARPT (AU	EKTS	DK
	VANDEL (DAN-AFB)	EKVA	DK
	VAMDRUP (AUT/MAN	EKVD	DK
	SORVAAG/VAGAR	EKVG	DK
	STAUNING AIRPORT	EKVJ	DK
	VAERLOSE (DAN-AF	EKVL	DK
	ALBORG	EKYT	DK
	THORSHAVN (PORT)		DK
	KOEBENHAVN/JAEG		DK
			
LU	XEMBOURG         2	7-DE	
	LUXEMBOURG (AUT)	ELLX	LU
			
NO	RWAY             2	3-JU	
	ALESUND/VIGRA	ENAL	NO
	ANDOYA/ANDENES(A	ENAN	NO
	NY-ALESUND II	ENAS	NO
	ALTA AIRPORT	ENAT	NO
	BJORNOYA ISLAND	ENBJ	NO
	FORDE/BRINGELAND	ENBL	NO
	VOSS/BOMOEN	ENBM	NO
	BRONNOYSUND/BRON	ENBN	NO
	BODO VI (CIV/MIL	ENBO	NO
	BERGEN/FLESLAND	ENBR	NO
	BATSFJORD	ENBS	NO
	BERLEVAG	ENBV	NO
	KRISTIANSAND/KJE	ENCN	NO
	DRAUGEN	ENDR	NO
	BARDUFOSS (CIV/M	ENDU	NO
	EKOFISK OIL PLTF	ENEK	NO
	EVENES (CIV/MIL)	ENEV	NO
	STATFJORD B OILP	ENFB	NO
	FAGERNES/LEIRIN	ENFG	NO
	FLORO	ENFL	NO
	FRIGG	ENFR	NO
	GULLFAX (PLATFOR	ENGC	NO
	OSLO/GARDERMOEN	ENGM	NO
	HAUGESUND/KARMOY	ENHD	NO
	HEIDRUN	ENHE	NO
	HAMMERFEST	ENHF	NO
	HASVIK	ENHK	NO
	HEIMDAL OILP	ENHM	NO
	HOPEN ISLAND	ENHO	NO
	HONNINGSVAG/VALA	ENHV	NO
	JAN MAYEN(NOR-NA	ENJA	NO
	KAUTOKEINO II	ENKA	NO
	KRISTIANSUND/KVE	ENKB	NO
	KIRKENES (CIV/MI	ENKR	NO
	ULA PLATFORM (OI	ENLA	NO
	EKOFISK OIL PLTF	ENLE	NO
	LISTA/FARSUND (A	ENLI	NO
	LEKNES	ENLK	NO
	MEHAMN	ENMH	NO
	MOLDE/ARO	ENML	NO
	MOSJOEN/KJAERSTA	ENMS	NO
	BANAK/LAKSELV (A	ENNA	NO
	NORNE FPSO OILP	ENNE	NO
	NARVIK III/FRAMN	ENNK	NO
	NAMSOS AIRPORT	ENNM	NO
	NOTODDEN	ENNO	NO
	OSEBERG	ENOA	NO
	ORLAND III(NOR-A	ENOL	NO
	ORSTA-VOLDA/HOVD	ENOV	NO
	TROLL-A HELI	ENQA	NO
	TROLL-C HELI	ENQC	NO
	SNORRE B OILP	ENQR	NO
	MOIRANA	ENRA	NO
	RORVIK/RYUM	ENRM	NO
	ROROS AIRPORT	ENRO	NO
	ROST (NOR-AFB)	ENRS	NO
	RYGGE (NOR-AFB)	ENRY	NO
	SVALBARD/LONGYEA	ENSB	NO
	SANDANE/ANDA	ENSD	NO
	SNORRE A OILP	ENSE	NO
	STATFJORD A OILP	ENSF	NO
	SOGNDAL/HAUKASEN	ENSG	NO
	SVOLVAER/HELLE	ENSH	NO
	STORKMARKNES/SKA	ENSK	NO
	SLEIPNER A PLATF	ENSL	NO
	SKIEN/GEITERYGGE	ENSN	NO
	STORD/SOERSTOKKE	ENSO	NO
	SORKJOSEN	ENSR	NO
	SVARTNES	ENSS	NO
	SANDNESSJOEN/STO	ENST	NO
	TROMSO/LANGNES	ENTC	NO
	TORP (CIV/NOR-AF	ENTO	NO
	TRONDHEIM/VAERNE	ENVA	NO
	VADSO	ENVD	NO
	VALHALL (OIL)	ENVH	NO
	VAREROY	ENVR	NO
	STAVANGER/SOLA(A	ENZV	NO
	DAGALI	ENDI	NO
	OSLO OLD ENFB		NO
			
PO	LAND             3	0-AP	
	WARSZAWA/BABICE	EPBC	PL
	BYDGOSZCZ	EPBY	PL
	CEWICE AIRBASE	EPCE	PL
	DARTOWEK NAVAL	EPDA	PL
	DEBLIN-IRENA	EPDE	PL
	GDANSK/REBIECHOW	EPGD	PL
	INOWROCLAW INOWR	EPIR	PL
	JEZOW SUDECKI	EPJS	PL
	KRAKOW/BALICE	EPKK	PL
	KOSZALIN	EPKO	PL
	KATOWICE/MUCHOWI	EPKM	PL
	KRZESINY ARPT	EPKS	PL
	KATOWICE/PYRZOWI	EPKT	PL
	LUBLIN	EPLB	PL
	LASK ARPT	EPLK	PL
	LODZ/LUBLINEK	EPLL	PL
	LECZYCA-LEZNICA	EPLY	PL
	MALBORK	EPMB	PL
	TWELTH AIRBASE	EPMI	PL
	MINSK MAZOWIECKI	EPMM	PL
	MODLIN	EPMO	PL
	GDYNIA-BABIE DO	EPOK	PL
	POZNAN/LAWICA	EPPO	PL
	PRUSZCZ GDANSKI	EPPR	PL
	POWIDZ AIRPORT	EPPW	PL
	RADOM AIRPORT	EPRA	PL
	RZESZOW/JASIONKA	EPRZ	PL
	SZCZECIN/GOLENIO	EPSC	PL
	SLUPSK	EPSK	PL
	SWIDWIN ARPT	EPSN	PL
	SZYMANY	EPSY	PL
	SPAA GLINNIK	EPTM	PL
	WARSAW/OKECIE	EPWA	PL
	WROCLAW/STRACHOW	EPWR	PL
	ZIELONA GORA	EPZG	PL
	LEBA		PL
	LEGIONOWO		PL
	WROCLAW/MALY GAD		PL
			
SW	EDEN             0	7-MA	
	LINKOPING/MALMEN	ESCF	SE
	SODERHAMN (SWE-A	ESNY	SE
	UPPSALA (SWE-AFB	ESCM	SE
	LJUNGBYHED(SWE-A	ESDA	SE
	ANGELHOLM (SWE-A	ESTA	SE
	RONNEBY (SWE-AFB	ESDF	SE
	VAXJO/URASA (AFB	ESFU	SE
	GOTEBORG/LANDVET	ESGG	SE
	GOTEBORG/LANDVET		SE
	JONKOPING AIRPOR	ESGJ	SE
	LIDKOPING	ESGL	SE
	GOTEBORG/SAVE (A	ESGP	SE
	SKOVDE AIRPORT	ESGR	SE
	TROLLHATTAN (PVT	ESGT	SE
	SATENAS (SWE-AFB	ESIB	SE
	SKAVSTA/STOCKHO	ESKN	SE
	KRISTIANSTAD/EVE	ESMK	SE
	KALMAR	ESMQ	SE
	MALMO/STURUP	ESMS	SE
	HALMSTAD (SWE-AF	ESMT	SE
	HAGSHULT (SWE-AF	ESMV	SE
	VAXJO/KRONOBERG	ESMX	SE
	SVEG	ESND	SE
	GALLIVARE (PRIVA	ESNG	SE
	JOKKMOKK (SWE-AF	ESNJ	SE
	KRAMFORS (SWE-AF	ESNK	SE
	LYCKSELE	ESNL	SE
	SUNDSVALL/HARNOS	ESNN	SE
	SUNDSVALL/HARNOS		SE
	ORNSKOLDSVIK ARP	ESNO	SE
	KIRUNA AIRPORT	ESNQ	SE
	SKELLEFTEA AIRPO	ESNS	SE
	UMEA AIRPORT	ESNU	SE
	ARVIDSJAUR	ESNX	SE
	OREBRO (PRIVATE)	ESOE	SE
	KARLSTAD NORTH	ESOK	SE
	VASTERAS/HASSLO	ESOW	SE
	KALLAX/LULEA (AF	ESPA	SE
	KALLAX/LULEA (AF		SE
	OSTERSUND/FROSON	ESNZ	SE
	GUNNARN (SWE-AFB	ESPD	SE
	VIDSEL (SWE-AFB)	ESPE	SE
	VISBY AERO STATI	ESQV	SE
	STOCKHOLM/ARLAND	ESSA	SE
	STOCKHOLM/BROMMA	ESSB	SE
	BORLANGE (SWE-AF	ESSD	SE
	HULTSFRED (SWE-A	ESSF	SE
	GAVLE/SANDVIKEN	ESSK	SE
	LINKOPING/SAAB	ESSL	SE
	NORRKOPING/KUNGS	ESSP	SE
	KARLSTADT AIRPOR	ESSQ	SE
	VISBY AIRPORT	ESSV	SE
	LJUNGBYHED	ESTL	SE
	STORUMAN	ESUD	SE
	HEMAVAN	ESUT	SE
	ANGELHOLM (SWE-A	ESDB	SE
	BARKARBY (SWE-AF	ESKB	SE
	ARVIKA	ESKV	SE
	SILJAN/MORA	ESKM	SE
	SODERHAMN (SWE-A	ESCL	SE
	OSTERSUND/FROSON	ESPC	SE
	VILHELMINA	ESNV	SE
	TORSBY	ESST	SE
	PAJALA	ESUP	SE
			
LI	THUANIA          3	0-AP	
	KAUNAS	EYKA	LT
	PALANGA INTL	EYPA	LT
	SIAULIAI INTL	EYSA	LT
	VILNIUS INTL	EYVI	LT
			
AL	BANIA            3	0-AP	
	TIRANA	LATI	AL
			
BU	LGARIA           1	0-AP	
	BURGAS	LBBG	BG
	GORNA ORECHOVIST	LBGO	BG
	PLOVDIV	LBPD	BG
	GRAF IGNATIEVO	LBPG	BG
	ROUSSE/RUSE	LBRS	BG
	SOFIA	LBSF	BG
	VARNA	LBWN	BG
			
CY	PRUS             1	2-FE	
	ERCAN	LCEN	CY
	GECITKALE	LCGK	CY
	LARNACA/LARNAX A	LCLK	CY
	NICOSIA/ATHALASS	LCNC	CY
	PAPHOS/BAF INTL	LCPH	CY
	AKROTIRI (RAF)	LCRA	CY
			
CR	OATIA            0	5-JU	
	ZAGREB/MAKSIMIR	LDDD	HR
	DUBROVNIK-CILIPI	LDDU	HR
	LOSINJ ISLAND	LDLO	HR
	OSIJEK	LDOS	HR
	PULA	LDPL	HR
	RIJEKA/OMISALJ	LDRI	HR
